review_id,business_id,business_name,city,state,categories,date,stars,sentiment_label,sentiment_score,key_phrases
uwPhE21CZLlp1kkSMPvvYw,WKMJwqnfZKsAae75RMP6jA,Roast Coffeehouse and Wine Bar,Edmonton,AB,"{Coffee & Tea,Food,Cafes,Bars,Wine Bars,Restaurants,Nightlife}",2012-11-06,3.0,mixed,0.27,"[""beautiful Mercer Building location"", ""huge, sloppy individual filters"", ""lovely, friendly baristas"", ""gluten free goodies"", ""yummy Italian sodas"", ""important cons"", ""coffee shop"", ""good conversation"", ""one level"", ""tea drinker"", ""place"", ""spaciousness"", ""couple"", ""music"", ""everything"", ""speakers"", ""luck"", ""pots"", ""beverage"", ""Pros"", ""time"", ""10 minutes""]"
J4bewYavb3HEhYkEOc3QFQ,ehnMcJZlx29XMroxMd3-mQ,Spice-n-Grill,Saint Louis,MO,"{Indian,Pakistani,Restaurants}",2013-12-29,4.0,mixed,0.62,"[""Spice n Grill"", ""best Indian food"", ""St. Louis"", ""nihari dish"", ""great seating"", ""previous owners"", ""delicious take-out"", ""beef nihari"", ""palak paneer"", ""new restaurant"", ""naan"", ""store"", ""people"", ""mood""]"
mRnYZes0nj4sr8DsE_gWMQ,fgTOJRkc703E4XRdcr5zRA,Chatime - Bubble Tea Cafe,Tucson,AZ,"{Cafes,Restaurants,Taiwanese,Desserts,Juice Bars & Smoothies,Coffee & Tea,Tea Rooms,Bubble Tea,Food}",2016-01-30,3.0,mixed,0.77,"[""same feel"", ""real flavor"", ""real fruits"", ""taro flavor"", ""additional add-ons"", ""grass jelly"", ""card games"", ""nice area"", ""good sign"", ""natural person"", ""powder flavor"", ""perfect boba"", ""good place"", ""Cali"", ""course"", ""flavors"", ""others"", ""favorites"", ""level"", ""sweetness"", ""talk"", ""board"", ""homework"", ""students""]"
Kic5RHiWGOPJuTJCFN1Jfw,I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,"{Restaurants,Falafel,Fast Food,Mediterranean,Middle Eastern,Halal,Greek}",2016-09-06,3.0,positive,0.8,"[""late night college students"", ""Fast food style"", ""Greek food"", ""5 stars"", ""drinks"", ""lunch"", ""Gyro"", ""Fries"", ""Everyone"", ""wings"", ""staff"", ""route"", ""review"", ""4""]"
Zb_27vX8weaYyDn-_2ZhVA,0Kn5W22UmxOqPj2cjouFNA,Silver Mine Subs,Tucson,AZ,"{Restaurants,Sandwiches}",2015-10-08,1.0,mixed,0.15,"[""last 4-5 years"", ""Eller Business School"", ""silver mine"", ""same location"", ""free side"", ""an hour"", ""Jimmy Johns"", ""major trouble"", ""other options"", ""University Blvd"", ""PLACE AGAIN"", ""updated"", ""review"", ""soup"", ""chili"", ""additions"", ""order"", ""bread"", ""food"", ""secret"", ""service"", ""bunch"", ""kindergarteners"", ""guys"", ""embarrassment"", ""industry"", ""waste"", ""space""]"
QgWZ1JJwSUUtakVoaLD9Gg,y7qvy9LcyK2hr_VcPBiPaQ,Bicycle Revolutions,Philadelphia,PA,"{Bike Repair/Maintenance,Local Services,Sporting Goods,Bikes,Shopping}",2015-12-05,5.0,mixed,0.48,"[""a half hour"", ""beautiful new bike"", ""trolley tracks"", ""gear shifter"", ""sales people"", ""front basket"", ""shop"", ""way"", ""days"", ""process"", ""less"", ""whack"", ""everyone"", ""owners"", ""floor"", ""mechanics"", ""dog"", ""door""]"
ZvBuRS1nyS3F6nYFBKNNpQ,LWDktsosohdLy4iI2pIOOQ,Bass Pro Shops,Nashville,TN,"{Outdoor Gear,Shopping,Fishing,Active Life,Sporting Goods}",2016-12-19,4.0,positive,1.0,"[""prices"", ""store"", ""Disneyland"", ""adults""]"
fN61JUR5bM1NBXWYczJ4aA,aOJdNN7IsxR7xy9H_bJuLQ,Pag's Wine Bar,Doylestown,PA,"{Food,Beer,Wine & Spirits}",2015-05-13,4.0,mixed,0.73,"[""quality Big Mac"", ""wine bar section"", ""Underrated burger alert"", ""best cheeseburgers"", ""good burger"", ""Pag"", ""stroll"", ""Doylestown"", ""menu"", ""Patty"", ""bun"", ""sauce"", ""YUM"", ""ambiance"", ""def"", ""son"", ""staff"", ""mood""]"
Vou3XAgjYJBuCO_-h1OQaA,eaDZlSuVS0EY67Ke6pRP6Q,Penang,Philadelphia,PA,"{Malaysian,Asian Fusion,Cambodian,Chinese,Restaurants,Thai}",2011-04-23,5.0,positive,0.86,"[""wonderful food"", ""Indian Pancake"", ""Hainanese Chicken"", ""Curry Chicken"", ""Other dishes"", ""service"", ""lunch"", ""dinner"", ""boyfriend"", ""Prices"", ""Weekends"", ""issue""]"
bVgpM_sA9AMAlL2R5TPNAQ,dz_aIFbATP2PLWQSOBnMfw,Maggie Mae's Sunrise Cafe,Clearwater Beach,FL,"{Restaurants,Breakfast & Brunch}",2017-05-13,1.0,mixed,0.25,"[""waterfront/beach front business"", ""high ratings"", ""tourist area"", ""outside deck"", ""straw wrappers"", ""easy fix"", ""slow service"", ""waitresses"", ""something"", ""diner"", ""middle"", ""priority"", ""trash"", ""floor"", ""potential"", ""ocean"", ""napkins"", ""screen"", ""bottom"", ""fence"", ""food""]"
6QT1guUN1loMKUYBoV0RrA,W2mcChlYqeVirWSWSLgoDA,Happy Wok,West Deptford,NJ,"{Chinese,Restaurants}",2016-01-17,3.0,positive,0.68,"[""good lunch specials"", ""other Chinese place"", ""Same menu"", ""food""]"
Rm43fkKvgdpi6C3e8FyrzA,kKPJLiHIr9Gd9sYs3GhxDQ,Brick & Mortar,Saint Petersburg,FL,"{Nightlife,Bars,American (New),Restaurants,Wine Bars}",2015-10-17,4.0,mixed,0.65,"[""Eclectic foodie menu"", ""citrus short ribs"", ""other interesting items"", ""great friendly atmosphere"", ""onion tart"", ""veal meatballs"", ""red gravy"", ""fat noodles"", ""brussel sprouts"", ""Small crowded"", ""app"", ""Kerry"", ""sauce"", ""polenta"", ""special"", ""peas""]"
YmDYCDkRl3cof1yGdllW2Q,TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,Philadelphia,PA,"{Restaurants,Italian}",2017-11-06,5.0,mixed,0.63,"[""oldest Italian Restaurant"", ""small Italian Restaurant"", ""roasted pepper appetizer"", ""Veal Osso Bocca"", ""South Philly"", ""One bite"", ""son"", ""Angelina"", ""corner"", ""home"", ""front"", ""resaurant"", ""husband"", ""Eggplant"", ""Carbonara"", ""lasagna"", ""Everything""]"
Oc7hdAWcXum2mRgb5f5NNw,9gObo5ltOMo6UgsaXaHPWA,R2L,Philadelphia,PA,"{American (New),Lounges,Nightlife,Cocktail Bars,Bars,Restaurants}",2012-09-11,5.0,positive,1.0,"[""great food"", ""great view"", ""lobster mac"", ""cheese""]"
6odPSjoPWOyeDQpgJbdGaA,oaboaRBUgGjbo2kfUIKDLQ,Mike's Ice Cream,Nashville,TN,"{Ice Cream & Frozen Yogurt,Coffee & Tea,Restaurants,Sandwiches,Food}",2016-03-30,5.0,positive,1.0,"[""amazing ice cream store"", ""Super tasty"", ""enormous portions"", ""unique flavors"", ""others""]"
b8-_q_gr-5zplgCwNhvSNw,Y2rYM2crYfTC25y6iquPgw,Landmark Americana,Wayne,PA,"{American (Traditional),Restaurants}",2013-10-03,3.0,positive,0.91,"[""Drink specials"", ""Friday night"", ""3 other parties"", ""first drink"", ""last call"", ""different bar"", ""food"", ""place"", ""10:15 PM"", ""area"", ""options"", ""drinks"", ""6""]"
AdGd-xcpJF4C-zYduRM03Q,bUnqKEP7h48ePxHMXV0fNw,Bridesburg Pizza,Philadelphia,PA,"{Pizza,Restaurants}",2016-04-23,3.0,positive,1.0,"[""good place"", ""muchies""]"
wDSBFWfvuv9GpUX32_6nEw,KSP4BhUnu-skBxlRT9MLRQ,Gourmet Butcher Block,Gretna,LA,"{Grocery,Meat Shops,Food,Specialty Food}",2014-05-07,1.0,negative,0.0,"[""terrible customer service"", ""plain deboned duck"", ""one experience"", ""incompetent girl"", ""dinner time"", ""butcher shop"", ""place"", ""night"", ""man"", ""phone"", ""trouble"", ""order"", ""stuffing"", ""compensation"", ""sort"", ""trade"", ""right"", ""food""]"
9YtDeiEdfrnRj1ykyp7Utw,JCWwQuH9pEHg-yTj4-D_ow,Value City Furniture,Fairview Heights,IL,"{Home Decor,Home & Garden,Mattresses,Furniture Stores,Shopping}",2012-03-30,1.0,mixed,0.09,"[""low quality-mediocre furniture"", ""Ashley Furniture pieces"", ""TV stand selection"", ""modern pieces"", ""priced selection"", ""same selection"", ""Value City"", ""cheap value"", ""Rothman prices"", ""Entertainment centers"", ""Clearance\"" section"", ""coffee table"", ""clique chatting"", ""Dining sets"", ""lower price"", ""holiday sale"", ""Broyhill"", ""sight"", ""Negatives"", ""one"", ""Sectionals"", ""brands"", ""staff"", ""middle"", ""store"", ""customers"", ""sofa"", ""Shop"", ""town"", ""something""]"
gbK7d1rp0tLKPS8oMpKFNg,7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,Philadelphia,PA,"{Pizza,Restaurants}",2016-07-14,5.0,positive,0.87,"[""big fan"", ""sweet sauce"", ""decent cheesesteak"", ""pleasant experience"", ""Franzone"", ""owner"", ""product"", ""fries"", ""rating""]"
KZaBBKr4uWWK1TpqiBMUMg,cBp1fn2LXpSHe4VbTXLYEw,Bab Café - Reno,Reno,NV,"{Restaurants,Cafes,Korean,Gluten-Free,Comfort Food,Vegetarian,Vegan,Chicken Wings}",2018-08-23,5.0,mixed,0.76,"[""Asian food fanatics"", ""expanding culinary experience"", ""fresh, enjoyable meal"", ""Convenient downtown location"", ""Bab Cafe part"", ""knowledgeable staff"", ""future visits"", ""Jeyuk Top-Bab"", ""spicy pork"", ""incredible flavor"", ""sauce bar"", ""miso soup"", ""definite bonus"", ""Great value"", ""chance"", ""Reno"", ""guidance"", ""friendly"", ""hang"", ""many"", ""choices"", ""things"", ""place"", ""opportunity"", ""UberEats""]"
wEfzqOfbwn4Ohe2ZDOLAzw,GBTPC53ZrG1ZBY3DT8Mbcw,Luke,New Orleans,LA,"{German,Restaurants,Seafood,Cocktail Bars,French,Brasseries,American (New),Nightlife,Bars,Cajun/Creole,Breakfast & Brunch}",2012-11-06,4.0,mixed,0.54,"[""First meal"", ""New Orleans"", ""$15 lunch special"", ""crab claws"", ""thoughtful salad"", ""entire thing"", ""seafood stew"", ""oyster meat"", ""shrimp"", ""redfish"", ""fan"", ""spice"", ""consistency"", ""tenderness""]"
qlR5VtoMmpOLr_rGPFooAg,wzE61ThXOdrSegvwSOzf5w,Biscuit Love: Hillsboro Village,Nashville,TN,"{Southern,Breakfast & Brunch,Restaurants}",2018-09-03,5.0,mixed,0.84,"[""Vegan grits"", ""bloody Mary"", ""Delish breakfast"", ""Biscuit Love"", ""long wait"", ""heat"", ""side"", ""OMG"", ""3 sisters"", ""choices"", ""Caution"", ""service"", ""45 mins"", ""line"", ""food"", ""process""]"
GY2rCySJI41AXWMXvrDTJg,nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,Saint Petersburg,FL,"{Ramen,Restaurants,Tapas/Small Plates,Nightlife,Japanese,Bars,Cocktail Bars}",2018-02-23,5.0,mixed,0.83,"[""special Japanese Old Fashioned"", ""quality Japanese whiskey"", ""Japanese pubs"", ""whiskey selection"", ""Ichicoro Ane"", ""best part"", ""food choices"", ""bao buns"", ""lighter fish"", ""portion sizes"", ""cocktail selection"", ""best way"", ""group setting"", ""filling dish"", ""lots"", ""things"", ""combination"", ""ambiance"", ""location"", ""servers"", ""katsu"", ""people"", ""menu"", ""Izakayas"", ""Korea""]"
Bs-7mL55P6zwtc1wqmWE5w,SheKIt6Z_h-yzbkU8yjoPA,Tony's Donuts - McKelvey,Maryland Heights,MO,"{Bakeries,Restaurants,Food,Juice Bars & Smoothies,Coffee & Tea,Donuts}",2017-12-02,5.0,positive,1.0,"[""Great breakfast sandwiches"", ""weekend mornings"", ""bakery"", ""coffee"", ""donuts"", ""friend""]"
UqZyX64mgw1vJ1ffnxODjA,EtKSTHV5Qx_Q7Aur9o4kQQ,Village Whiskey,Philadelphia,PA,"{Bars,Nightlife,Whiskey Bars,Burgers,Restaurants,American (New)}",2014-10-11,4.0,mixed,0.74,"[""great selection"", ""fried egg"", ""duck fries"", ""cute atmosphere"", ""nice place"", ""best burgers"", ""whiskey/bourbon"", ""taste"", ""MUST"", ""party"", ""seating"", ""conversation"", ""everyone"", ""table""]"
W67uN2nO0Tp22YMoano4JA,ejEVU5o5F56e7XIO07xpcA,Fox & Hounds Tavern,Saint Louis,MO,"{Nightlife,Bars,Pubs}",2013-01-27,4.0,positive,0.95,"[""cozy English pub feel"", ""standard mixed drink"", ""Great drinks"", ""A++"", ""ambience"", ""bartenders"", ""prices"", ""seating""]"
Mjbwb8HzZvq1m-0-PH0SJw,tzVLTQNUtiCAxUZmEuF0vQ,1 Tippling Place,Philadelphia,PA,"{Bars,Nightlife,Lounges,Cocktail Bars}",2015-04-01,3.0,mixed,0.33,"[""cozy place"", ""pretty glasses"", ""china cabinets"", ""main difference"", ""noise level"", ""second drink"", ""friends"", ""drinks"", ""grandmothers"", ""downside"", ""combination"", ""ginger"", ""lime"", ""honey"", ""kind"", ""liquor"", ""choices"", ""bacon"", ""dates"", ""sugar"", ""people"", ""fabric"", ""room"", ""servers"", ""10""]"
PVHbmXoXeuiO5n5hRJJ_pw,Zdw5rbtAWguwcT9h_X4xRA,Johnson's Corner Farm,Medford,NJ,"{Food,Specialty Food,Fruits & Veggies}",2012-11-06,5.0,positive,0.94,"[""great year"", ""pumpkin picking"", ""other activities"", ""place"", ""hayrides"", ""lots""]"
B_O-c_YGiNRXFk3yGzYhyQ,dxNmbVCP-HGrDkPi4lqKDw,Cherry Hill Motors-Mercedes-Benz Leasing,Cherry Hill,NJ,"{Automotive,Auto Repair,Car Dealers}",2014-12-18,1.0,negative,0.01,"[""service information"", ""2015 $110K AMG"", ""loaner car"", ""warranty work"", ""vehicle"", ""dealership""]"
8AgD3lw9bQUjxO4l86ErsQ,cvHY1RTAPSoH94ysP2_eyQ,The Turnip Truck Urban Fare,Nashville,TN,"{Health Markets,Restaurants,Grocery,Sandwiches,Food,Specialty Food}",2017-04-30,5.0,positive,1.0,"[""Great lil grocery store"", ""Great walking"", ""Salad bar"", ""small selection"", ""fresh fruits"", ""juice bar"", ""parking lot"", ""clothing stores"", ""wholefoods"", ""sorts"", ""stuff"", ""city""]"
17HtUNovDJr3hZerXmlrMg,o3RGMdSY37_PX1k1vZsXpA,Cafe Ponte,Clearwater,FL,"{American (New),Cafes,Restaurants}",2013-11-14,5.0,mixed,0.82,"[""modern, romantic atmosphere"", ""prix fixe menu"", ""strip mall restaurant"", ""hidden gem"", ""short ribs"", ""caramel tart"", ""place"", ""husband"", ""birthday"", ""experience"", ""food"", ""Fois"", ""3 courses"", ""something"", ""desserts""]"
2gVhwj83q3wKF2-Jvcv6cw,u-eaBrfpqjXTS2TD_cTioA,Roy Foster's Automotive,Reno,NV,"{Tires,Oil Change Stations,Automotive,Auto Repair}",2016-10-14,1.0,mixed,0.15,"[""two quotes"", ""other shops"", ""price quotes"", ""battery"", ""brakes"", ""someone"", ""time"", ""prick"", ""phone"", ""name"", ""Mike"", ""Nick"", ""people"", ""Walmart"", ""assholes""]"
qeSxL-POvGLZD6aQ5O9kvw,yE1raqkLX7OZsjmX3qKIKg,Butcher & Bee,Nashville,TN,"{Middle Eastern,American (New),Restaurants,Mediterranean,Southern}",2017-09-09,1.0,mixed,0.24,"[""soggy, luke-warm, wilted mess"", ""worst group dining experiences"", ""nice birthday dinner celebration"", ""normal Friday night"", ""Pretty standard stuff"", ""Maitre D' stand"", ""cool, popular restaurants"", ""good 15-20 minutes"", ""DINNER REVIEW"", ""10-15 minutes"", ""birthday girl"", ""Short wait"", ""French Laundry"", ""wait staff"", ""home base"", ""LONG time"", ""profit center"", ""long wait"", ""price point"", ""Braised Lamb"", ""Grilled Caesar"", ""two orders"", ""huge reason"", ""great time"", ""negative review"", ""awful lot"", ""horrible experience"", ""dessert menus"", ""other reviews"", ""undeserved) hype"", ""wine order"", ""reservation"", ""advance"", ""mind"", ""capacity"", ""hostesses"", ""something"", ""end"", ""meal"", ""Applebee"", ""booth"", ""excuse"", ""attention"", ""waters"", ""one"", ""work"", ""bottle"", ""shelf"", ""food"", ""same"", ""couple"", ""server"", ""AGAIN"", ""coffees"", ""cookies"", ""candle"", ""summary"", ""feta"", ""Sirloin"", ""Atmosphere"", ""service""]"
mcl6XhpC7hoUqkTJcmUpkw,WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,Tampa,FL,"{Restaurants,Japanese,Asian Fusion,Sushi Bars,Teppanyaki}",2016-11-09,5.0,positive,1.0,"[""Great food"", ""Tender steak"", ""price"", ""shrimp""]"
6d9hz8LsjvkXjViPW4xaRA,ZnAr0AxYpEYK1ZHNc4fk7g,Tako Japanese Restaurant,Bensalem,PA,"{Japanese,Sushi Bars,Restaurants}",2014-02-23,2.0,mixed,0.18,"[""positive reviews"", ""white wine"", ""chill bucket"", ""spring roll"", ""trader joes"", ""sushi bar"", ""Tako"", ""yelp"", ""bottle"", ""staff"", ""ice"", ""45 minutes"", ""appetizers"", ""edamame"", ""15 minutes""]"
M8CKU1cEoc7AG-n148uhDA,OINbC0rpDVJ5bfxt3LO9fw,Li'l Dizzy's Cafe,New Orleans,LA,"{Restaurants,Cajun/Creole}",2016-09-30,5.0,mixed,0.61,"[""lunch buffet"", ""catfish"", ""chicken"", ""gumbo"", ""mac"", ""cheese"", ""everything"", ""place"", ""local"", ""neighborhood""]"
SsR30MKLikZUazS1L2ADfA,j8JOZvfeHEfUWq3gEz6ABQ,Bacchanal Fine Wine & Spirits,New Orleans,LA,"{Jazz & Blues,Bars,Arts & Entertainment,Beer,Wine & Spirits,Wine Bars,Food,Nightlife}",2015-07-16,5.0,positive,0.94,"[""Great outdoor place"", ""beautiful place"", ""typical wines"", ""live music"", ""Thursday afternoon"", ""regular menu"", ""wine selection"", ""grocery"", ""cheeses"", ""ambiance"", ""palate""]"
E1MoAVCzLAnJX-rYwE-Rtg,MaYb7qMN6BomP1zQGj3Wjg,Pi Pizzeria - Delmar Loop,Saint Louis,MO,"{Nightlife,Pizza,Bars,Restaurants}",2013-05-29,5.0,positive,0.99,"[""great gluten-free"", ""vegan options"", ""root beer"", ""salad"", ""pizza""]"
4B1yYB3bozpSl4OqqhhbxA,VRGYwKE_Z77frm5NwLvJhw,Burger Republic,Nashville,TN,"{Bars,Restaurants,Sports Bars,Burgers,Pubs,Nightlife,Armenian,American (Traditional)}",2017-10-25,5.0,positive,0.99,"[""Sweet potato tots"", ""nice place"", ""group"", ""burgers"", ""clean"", ""must""]"
CdasgDuJmAJYRb50sgzQEQ,68ThEdiK0eWCEgGEmV9Tng,Southgate,Philadelphia,PA,"{Breakfast & Brunch,American (Traditional),Korean,Restaurants,Gastropubs,Nightlife,Bars,Cocktail Bars}",2016-01-30,4.0,negative,0.4,"[""best  food"", ""7.8  lighting"", ""10  noise"", ""10  environment"", ""8.5  staff""]"
-Lkjo_vV2DEemMpMBlbeHA,_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,Clearwater,FL,"{Cuban,Food,Delis,Convenience Stores,American (Traditional),Breakfast & Brunch,Restaurants}",2015-05-26,4.0,mixed,0.84,"[""neat restaurant setting"", ""same strip mall"", ""popular breakfast place"", ""convenience store deli"", ""breakfast sandwich"", ""drink service"", ""Cuban press"", ""Maggie Mae"", ""reason"", ""4 stars"", ""time"", ""Sandwiches"", ""order"", ""food"", ""tables"", ""dock"", ""ocean""]"
yRFEfsJxqHMA0DMgTCL1Xw,SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,Cherry Hill,NJ,"{Cajun/Creole,Seafood,Noodles,Restaurants}",2017-02-19,5.0,positive,0.95,"[""1 beer bottle opener"", ""2nd experience"", ""grand opening"", ""portion size"", ""garlic noodle"", ""next visit"", ""sat evening"", ""local neighborhood"", ""kinks"", ""place"", ""tables"", ""Food"", ""problem"", ""5pm"", ""guys""]"
t3SWA33VyH353uoE6UAe2g,eS4billU3Yd9hoVUFfZFbA,Skyline Chili,Clearwater,FL,"{Hot Dogs,Sandwiches,American (New),Salad,Fast Food,Restaurants}",2012-12-04,2.0,mixed,0.54,"[""cheese coney hot dogs"", ""Skyline Chili"", ""particular Skyline"", ""french fries"", ""stuff"", ""Cincinnati"", ""location"", ""Clearwater"", ""service"", ""food"", ""something"", ""equipment"", ""potatoes"", ""act""]"
eBrVkzHhHKZxyVS1SPKbJw,nOyphAl0JQ8JrvNi93pclQ,Etavele Day Spa,Sparks,NV,"{Beauty & Spas,Massage Therapy,Health & Medical,Permanent Makeup,Waxing,Day Spas,Hair Removal,Massage,Skin Care,Hair Salons,Float Spa,Makeup Artists,Nail Salons}",2014-10-28,2.0,negative,0.06,"[""eyebrow waxing"", ""online booking"", ""shame"", ""2 stars"", ""appointment"", ""phone"", ""days"", ""response"", ""2 weeks"", ""time"", ""place"", ""advance""]"
2gVVkSbDtMuorKG9q7kSQw,oLc7k78_YcDMnMCdbC-h1A,Lucy's Retired Surfers Bar & Restaurant,New Orleans,LA,"{American (Traditional),Bars,Nightlife,Restaurants}",2015-04-01,5.0,positive,1.0,"[""triple special day"", ""great taco"", ""atmosphere"", ""margarita"", ""wednesday""]"
C63d7kiqdlTya-2pfKmong,7ENaqdbPmYGSFaa8tXZzFA,Enterprise Rent-A-Car,Philadelphia,PA,"{Car Rental,Hotels & Travel}",2015-05-26,2.0,negative,0.01,"[""3- to 4-gallon sales"", ""PORT JEFFERSON STATION"", ""Return Location Address"", ""enough staffs"", ""next morning"", ""wiper fluid"", ""May 18th"", ""25th birthday"", ""June 6th"", ""underage fee"", ""PER DAY"", ""rental company"", ""crazy fee"", ""last thing"", ""fuel option"", ""rental companies"", ""Final note"", ""Phone Number"", ""right location"", ""customers"", ""hour"", ""car"", ""family"", ""trip"", ""choice"", ""TAX"", ""way"", ""others"", ""future"", ""Hertz"", ""codes"", ""price"", ""trick"", ""320 ROUTE"", ""people""]"
rAPjnkSsC1ryIPILxMWAfw,VCbUVUzENG46pFUOg4g3iw,Newman's Natural Carpet Care,Sparks,NV,"{Carpeting,Local Services,Home & Garden,Home Services,Auto Upholstery,Shopping,Automotive,Rugs,Real Estate,Carpet Cleaning,Real Estate Services}",2015-07-03,5.0,mixed,0.65,"[""yelp reviewers"", ""amazing job"", ""wet\"" smell"", ""NICEST people"", ""Todd"", ""Roberta"", ""house"", ""awe"", ""Carpet"", ""couch"", ""spots"", ""dog"", ""accidents"", ""Everything"", ""chemicals"", ""tons"", ""knowledge"", ""tips"", ""home"", ""penny"", ""future""]"
N4ENha1fR96wkGPlftezPg,Jx2AoB_IQOUrZ3s6fdAUSA,Sips Specialty Coffee House,Tampa,FL,"{Coffee & Tea,Food,Internet Cafes,Cafes,Restaurants}",2018-07-07,5.0,positive,0.98,"[""sips mocha"", ""drive thru"", ""Staff"", ""kiddos"", ""cakes""]"
91uC4f0aX4ycQTDL5Hq7Mw,_D7QoWuQKMXk0mEE7r_Ftw,Chateau La VIn,Columbia,IL,"{Beer,Wine & Spirits,Bars,Wineries,Food,Nightlife,Arts & Entertainment,Wine Bars,Wine Tasting Room}",2014-03-14,5.0,positive,0.88,"[""Chateau La Vin"", ""many different wines"", ""wine store"", ""wine bar"", ""local restaurants"", ""two guys"", ""beer drinker"", ""nice variety"", ""great place"", ""fan"", ""years"", ""tables"", ""cheese"", ""crackers"", ""people"", ""music"", ""knowledge"", ""friend"", ""front""]"
fwkS8EOq6mS5Jf_OYf5fZw,N2i1U4Z6GHEw9V02N2u6JA,Hollander Hotel,St. Petersburg,FL,"{Event Planning & Services,Hotels & Travel,Hotels}",2014-03-14,5.0,positive,0.97,"[""beautiful St. Pete weather"", ""downtown St. Pete"", ""new coffee/dessert caf\u00e9"", ""wedding night suite"", ""The Tap Room"", ""The Hollander Hotel"", ""beautiful hotel"", ""beautiful patio"", ""The Bar"", ""The Patio"", ""wedding hotel"", ""hotel property"", ""room block"", ""party location"", ""Sunday morning"", ""d\u00e9cor"", ""great place"", ""intimate booths"", ""large tables"", ""bigger parties"", ""amazing selection"", ""craft beers"", ""wedding photographs"", ""great location"", ""wonderful gentleman"", ""great pride"", ""talented baker"", ""chocolate muffins"", ""best part"", ""front desk"", ""incredible experience"", ""great experience"", ""wonderful experience"", ""entire team"", ""brunch"", ""guests"", ""Everything"", ""perfection"", ""lobby"", ""people"", ""local"", ""servers"", ""bartenders"", ""rooms"", ""prices"", ""shuttle"", ""feast"", ""food"", ""omelets"", ""work"", ""service"", ""many"", ""future"", ""management"", ""Nick"", ""Will"", ""family"", ""home"", ""Zach"", ""delight"", ""everyone""]"
LQO-g1dRDTzdX6Yxr_RTig,gK9CdFaCXmHoW8aLfXiSqg,Tired Hands Fermentaria,Ardmore,PA,"{Restaurants,Food,Beer,Wine & Spirits,Breweries,Mexican}",2016-09-18,4.0,positive,0.99,"[""drinks"", ""environment"", ""brewery"", ""beer"", ""waiter""]"
2_NKFcHlU7MAeWeGksTLKg,W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,New Orleans,LA,"{Bars,Breakfast & Brunch,Restaurants,Barbeque,Cajun/Creole,Cafes,Cocktail Bars,Nightlife}",2017-10-24,5.0,positive,0.95,"[""fried green tomato appetizer"", ""amazing dinner experience"", ""signature dishes"", ""BBQ shrimp"", ""bread pudding"", ""fantastic restaurant"", ""great ambience"", ""fantastic service"", ""New Orleans"", ""great way"", ""OMG"", ""friend"", ""place"", ""meal""]"
dTr-7y6FCf-EUgvAt-XYEQ,f06mf_7bT8FibS2UejNrfg,Blush Lane Organic Market,Edmonton,AB,"{Food,Specialty Food,Health Markets,Grocery}",2012-06-26,5.0,mixed,0.64,"[""Incredible customer service"", ""Great store"", ""Insane selection"", ""Ft. McMurray""]"
ydXJhVuaE6r7kN1niSqA1w,BMMcP9fBunmTyYY6XdtQtw,FIT n TAN,Saint Louis,MO,"{Massage,Beauty & Spas,Tanning Beds,Weight Loss Centers,Spray Tanning,Health & Medical,Skin Care,Hair Salons,Tanning}",2018-01-10,1.0,mixed,0.14,"[""first time customers"", ""LYING SCAMMERS."", ""unlimited tanning"", ""student ID"", ""bullshit line"", ""Chippewa location"", ""same location"", ""Online coupon"", ""45$ coupon"", ""BAIT"", ""SWITCH"", ""advantage"", ""bed"", ""week"", ""lady"", ""desk"", ""idea"", ""students"", ""YELP"", ""website"", ""girlfriend"", ""PLACE""]"
NyJwwd6Ylajd9sVAaIZ9Iw,gZqFuqTjtN4Bfh-_fO315w,Tandoor & Tikka,Indianapolis,IN,"{Indian,Sandwiches,Restaurants,Pizza}",2018-06-19,5.0,positive,0.99,"[""Quick service chipotle style line ordering"", ""high-quality Indian food"", ""Indian food newbie"", ""place"", ""staff""]"
lLc72XgWAGoWXVI3iGydRw,tQYOAfl33tmP4oWpfyRr6g,El Sabor Poblano,Philadelphia,PA,"{Mexican,Latin American,Restaurants,Breakfast & Brunch}",2014-10-27,5.0,mixed,0.65,"[""particular South Philly Mexican place"", ""countless little Mexican places"", ""sole staff member"", ""super crispy chorizo"", ""El Sabor Poblano"", ""taco filling option"", ""little places"", ""Washington Avenue"", ""new kid"", ""tortilla chip"", ""entire filet"", ""flakey meat"", ""fishy taste"", ""American toppings"", ""traditional toppings"", ""detectable gristle"", ""3 fish tacos"", ""block"", ""Federal"", ""menu"", ""fried"", ""version"", ""lettuce"", ""tomato"", ""cheese"", ""cilantro"", ""onion"", ""something""]"
